59,61,67,59,59,59,61,83,0,
58,60,67,60,59,60,61,83,0,
58,60,67,60,59,59,61,81,0,
58,61,67,59,59,59,61,83,0,
59,61,67,60,59,59,60,83,0,
58,61,67,60,59,59,60,83,0,
58,60,67,60,60,59,61,82,0,
59,61,66,60,59,59,60,83,0,
59,60,67,60,59,59,61,83,0,
58,61,66,60,59,59,60,83,0,
58,60,67,60,59,60,61,85,0,
60,61,67,59,59,59,61,83,0,
59,60,66,60,59,59,60,83,0,
59,60,66,61,59,59,60,83,0,
58,61,67,60,59,59,60,83,0,
59,61,66,59,59,60,60,83,0,
59,61,66,60,59,59,61,82,0,
59,60,63,60,59,59,61,83,0,
59,60,66,59,59,60,61,83,0,
59,60,66,60,59,59,61,82,0,
59,60,68,60,60,60,60,83,0,
59,60,67,59,58,60,60,82,0,
59,60,67,59,59,60,61,82,0,
59,60,67,60,59,60,61,82,0,
59,60,67,60,59,60,60,82,0,
59,60,66,60,59,60,60,83,0,
59,61,68,60,58,59,61,83,0,
59,61,67,60,59,59,61,82,0,
58,61,66,60,59,60,61,84,0,
59,61,67,60,59,59,60,83,0,
58,61,66,60,59,60,61,83,0,
59,61,67,59,59,60,61,84,0,
58,60,65,60,59,59,62,82,0,
59,61,69,59,60,60,61,83,0,
59,60,66,60,58,59,65,83,0,
59,61,67,60,60,60,60,83,0,
58,61,66,60,59,59,61,83,0,
58,61,66,60,58,59,61,80,0,
59,62,67,61,59,59,60,83,0,
61,60,66,60,59,59,60,83,0,
59,60,66,60,60,60,60,83,0,
59,61,66,59,59,59,61,83,0,
57,61,66,60,60,59,60,83,0,
59,61,66,59,59,59,60,82,0,
59,60,67,60,59,59,60,83,0,
59,60,67,60,59,59,60,83,0,
59,60,66,60,59,59,59,82,0,
57,61,67,60,59,59,61,83,0,
59,61,67,60,59,60,60,83,0,
58,60,67,60,59,59,60,83,0,
59,60,66,60,59,60,60,83,0,
59,60,66,60,59,59,61,83,0,
59,60,66,60,59,59,61,83,0,
59,60,67,59,59,59,61,82,0,
59,60,67,59,60,59,62,82,0,
59,60,66,60,59,60,61,83,0,
59,61,66,60,59,59,61,83,0,
58,60,67,59,59,60,61,83,0,
59,61,68,60,59,59,61,82,0,
59,62,67,60,59,59,60,83,0,
59,61,67,61,59,60,60,83,0,
58,60,68,59,59,59,60,83,0,
58,60,66,60,59,59,61,83,0,
59,60,67,60,59,59,60,83,0,
59,60,67,60,59,59,61,83,0,
58,61,67,61,59,59,60,83,0,
58,60,67,60,59,59,61,81,0,
59,61,66,60,59,59,60,83,0,
59,61,67,60,59,59,60,83,0,
59,60,67,60,59,59,61,83,0,
59,60,66,60,59,59,61,82,0,
59,60,66,60,58,60,60,83,0,
59,60,66,60,59,59,61,83,0,
59,61,66,60,59,59,61,82,0,
59,61,67,59,59,60,60,82,0,
59,61,66,60,59,59,60,83,0,
58,60,67,59,59,60,61,83,0,
59,61,67,60,59,59,60,82,0,
59,61,66,61,59,59,60,82,0,
59,60,66,60,59,59,61,82,0,
59,61,66,60,59,59,60,83,0,
59,60,67,60,59,60,61,83,0,
59,60,67,60,59,59,61,82,0,
59,60,67,60,59,60,61,83,0,
58,60,67,60,59,60,61,83,0,
59,60,66,60,59,60,60,81,0,
59,60,67,60,59,59,60,83,0,
57,60,66,60,59,59,61,83,0,
59,60,66,60,59,60,60,83,0,
59,61,67,60,59,60,61,83,0,
59,60,67,59,58,60,60,82,0,
59,61,66,60,58,60,60,82,0,
58,63,67,60,59,59,61,83,0,
59,60,67,60,59,59,61,83,0,
58,60,68,60,60,60,60,83,0,
59,60,67,60,59,59,61,83,0,
59,61,67,60,59,59,60,83,0,
58,61,66,60,59,59,61,83,0,
59,60,67,60,59,59,61,82,0,
59,60,67,60,60,60,60,83,0,
58,61,66,60,59,59,61,83,0,
59,60,66,60,59,59,60,83,0,
59,61,67,60,60,59,60,84,0,
58,60,67,60,59,60,61,86,0,
58,61,66,60,59,65,60,83,0,
59,60,67,60,60,59,61,83,0,
58,60,66,60,59,59,60,83,0,
59,60,66,60,60,60,60,82,0,
58,61,66,60,59,59,61,83,0,
59,61,66,59,59,59,61,83,0,
59,60,67,61,59,59,61,83,0,
59,60,67,60,58,59,61,82,0,
59,61,67,60,60,59,61,83,0,
59,61,67,60,59,60,61,83,0,
59,60,67,59,59,59,61,82,0,
59,61,67,62,59,59,60,83,0,
59,61,66,59,59,60,60,83,0,
59,61,66,59,59,60,61,83,0,
61,61,68,59,59,60,60,82,0,
59,61,66,60,59,61,60,82,0,
59,60,67,60,59,61,60,81,0,
59,62,67,60,59,59,60,84,0,
58,61,67,61,59,59,61,83,0,
59,61,66,60,59,59,61,82,0,
58,61,66,60,59,59,60,83,0,
58,61,67,60,59,59,61,83,0,
59,61,67,60,59,59,61,82,0,
58,60,67,60,58,60,60,82,0,
59,60,67,59,60,59,60,83,0,
59,61,66,60,59,60,61,83,0,
58,61,67,61,59,60,61,83,0,
59,60,66,60,60,59,60,83,0,
59,61,66,60,59,59,61,83,0,
58,61,67,60,59,59,61,82,0,
59,61,66,60,59,59,60,83,0,
59,61,66,60,59,59,61,83,0,
59,61,66,60,60,60,60,83,0,
59,60,67,59,59,59,60,83,0,
59,61,67,60,60,59,60,84,0,
59,60,66,60,59,59,60,83,0,
59,61,68,60,59,60,60,82,0,
59,60,67,60,59,59,61,83,0,
60,61,67,60,59,60,60,83,0,
59,60,67,60,59,60,61,83,0,
58,61,67,60,59,60,60,83,0,
59,61,67,60,59,59,60,83,0,
59,61,67,60,59,62,60,83,0,
63,59,66,60,59,59,60,83,0,
59,60,66,60,59,59,60,83,0,
59,60,66,59,59,59,61,83,0,
58,61,67,59,59,60,60,83,0,
60,60,68,60,59,60,61,83,0,
59,60,67,59,59,60,61,83,0,
59,61,67,60,59,61,61,83,0,
59,61,66,59,59,59,61,83,0,
59,60,67,61,59,59,61,82,0,
59,61,66,60,59,59,61,83,0,
59,60,66,59,60,60,61,82,0,
58,61,67,59,59,59,60,83,0,
59,61,67,59,58,59,61,83,0,
59,61,67,59,60,59,60,83,0,
59,61,66,60,59,59,60,84,0,
59,60,68,60,59,60,61,82,0,
59,61,66,59,59,59,61,83,0,
58,61,67,59,59,60,60,82,0,
59,61,66,60,59,59,60,83,0,
59,61,66,60,59,60,61,83,0,
63,61,66,60,59,60,64,83,0,
59,60,67,60,60,59,61,83,0,
58,61,66,60,59,59,60,83,0,
59,60,66,60,59,60,60,82,0,
59,61,66,60,59,60,60,83,0,
59,60,66,60,59,60,60,83,0,
59,61,66,60,59,61,60,82,0,
59,61,66,60,60,59,61,82,0,
59,60,67,59,59,59,60,83,0,
59,61,67,60,59,60,60,83,0,
58,62,67,59,59,60,61,83,0,
58,60,66,59,59,60,61,83,0,
59,60,67,60,59,59,61,83,0,
59,60,67,60,59,59,62,83,0,
59,60,67,59,59,59,60,82,0,
59,61,67,60,59,60,61,82,0,
59,60,67,59,59,60,60,82,0,
58,61,68,60,59,59,60,83,0,
59,61,67,59,59,59,60,83,0,
59,61,67,60,59,62,61,83,0,
59,61,68,61,59,59,60,83,0,
58,60,67,60,59,59,60,83,0,
59,60,65,61,59,58,60,83,0,
59,60,67,60,59,60,61,84,0,
59,61,67,60,60,59,61,83,0,
59,61,67,60,59,60,60,84,0,
59,61,66,60,59,59,60,83,0,
59,61,67,61,61,59,60,83,0,
59,60,66,60,60,59,60,83,0,
59,60,66,59,59,59,60,83,0,
59,61,66,60,60,60,61,83,0,
59,61,67,59,59,60,62,83,0,
59,61,66,60,59,60,61,82,0,
59,61,67,60,59,60,60,82,0,
59,61,66,59,59,62,61,83,0,
59,60,67,60,59,60,60,83,0,
59,60,67,59,60,60,61,82,0,
59,60,67,60,59,60,61,83,0,
60,60,66,60,59,60,61,82,0,
59,60,66,59,59,59,60,83,0,
59,60,67,60,59,60,60,83,0,
59,60,67,60,59,59,61,83,0,
59,60,67,60,59,60,61,83,0,
59,60,68,59,59,59,60,83,0,
58,60,67,60,58,59,61,82,0,
59,61,67,60,59,60,61,84,0,
59,60,66,59,59,59,60,83,0,
59,61,67,60,59,60,61,83,0,
59,61,67,60,59,60,61,83,0,
58,61,67,60,59,59,61,83,0,
58,60,67,59,59,59,60,81,0,
58,61,67,59,59,60,61,83,0,
58,61,66,60,60,59,60,83,0,
59,61,69,59,59,59,60,83,0,
58,60,67,60,60,60,61,83,0,
59,60,69,59,59,60,60,83,0,
59,61,66,59,59,59,60,83,0,
58,61,67,60,59,59,60,83,0,
59,61,67,60,60,59,60,84,0,
58,60,66,60,59,59,61,82,0,
59,61,66,60,59,60,60,83,0,
59,61,67,60,59,60,60,83,0,
59,60,67,61,60,59,61,83,0,
58,61,66,60,61,59,61,83,0,
59,60,66,60,59,59,61,82,0,
59,60,67,60,61,59,61,82,0,
59,60,66,60,58,59,61,82,0,
59,60,67,60,59,59,61,82,0,
59,60,67,59,59,59,60,83,0,
59,61,67,61,59,60,61,83,0,
59,61,66,59,59,60,61,83,0,
58,60,66,59,59,59,61,83,0,
60,60,67,60,58,59,61,82,0,
59,61,67,60,59,60,63,83,0,
58,60,67,61,59,60,60,83,0,
58,61,67,60,58,60,61,83,0,
59,60,67,59,59,60,61,83,0,
58,60,67,60,59,59,60,82,0,
59,61,67,60,59,60,61,83,0,
59,61,67,60,59,59,61,82,0,
58,61,67,60,59,59,60,83,0,
60,61,67,59,59,59,60,82,0,
58,61,67,60,59,59,61,83,0,
59,61,67,59,59,60,60,84,0,
59,61,67,60,60,59,61,83,0,
59,61,66,59,59,60,61,83,0,
58,61,67,59,59,59,60,82,0,
59,61,66,60,59,60,60,83,0,
60,61,66,60,59,60,60,82,0,
59,61,66,60,59,59,60,83,0,
58,61,67,59,59,59,61,83,0,
58,61,66,60,59,59,61,83,0,
59,61,67,60,59,60,61,83,0,
59,60,66,60,59,59,61,83,0,
59,61,67,60,59,59,60,82,0,
59,60,67,60,59,59,60,82,0,
59,60,67,60,59,60,60,83,0,
58,60,66,59,59,60,61,82,0,
59,61,66,60,61,60,61,83,0,
59,61,67,59,60,60,61,83,0,
59,60,67,60,59,60,60,84,0,
59,60,67,59,59,59,60,82,0,
58,61,67,59,59,59,61,83,0,
59,61,67,60,59,60,60,83,0,
59,60,67,59,59,59,61,81,0,
58,61,66,59,59,59,61,82,0,
60,61,67,60,59,59,60,83,0,
59,61,66,60,59,60,61,83,0,
59,60,66,60,59,60,60,83,0,
58,60,66,60,59,59,60,83,0,
58,61,66,60,59,59,61,83,0,
58,61,67,59,59,59,61,83,0,
58,65,66,60,59,59,61,82,0,
58,61,66,60,59,60,61,83,0,
59,61,67,60,59,59,61,83,0,
59,61,67,59,59,59,60,83,0,
59,61,67,59,59,59,60,83,0,
59,61,68,60,60,60,61,83,0,
59,61,67,60,59,60,60,83,0,
58,61,66,60,59,59,60,82,0,
59,65,67,59,59,59,60,83,0,
59,61,67,60,59,60,60,83,0,
58,60,67,60,59,59,61,83,0,
59,60,67,60,59,60,60,83,0,
59,61,66,60,59,60,61,82,0,
59,60,67,60,59,59,61,82,0,
59,60,66,60,59,60,61,83,0,
59,60,67,59,59,58,60,83,0,
59,61,67,60,59,60,60,83,0,
59,60,67,60,59,60,61,82,0,
59,61,66,60,59,59,61,82,0,
59,61,66,60,59,60,61,83,0,
59,60,67,59,59,60,61,83,0,
59,60,66,60,59,60,61,83,0,
59,61,67,59,59,60,61,83,0,
59,60,67,60,59,59,61,83,0,
59,61,66,60,59,60,61,83,0,
59,61,67,60,59,58,61,82,0,
